tipo_aviso,tipo_orden,area,planta,fecha,costo_total,trabajo_real
corrective,CO4,AR-17,PL-1,2018-04-30,101571.49,23.5
corrective,CO4,AR-17,PL-1,2018-05-07,16293849.969999999,89.2
corrective,CO4,AR-17,PL-1,2018-05-14,4406789.14,76.9
corrective,CO4,AR-17,PL-1,2018-05-21,4513983.19,2.0
corrective,CO4,AR-17,PL-1,2018-05-28,184746.49,13.0
corrective,CO4,AR-17,PL-1,2018-06-04,5250739.84,90.80000000000001
corrective,CO4,AR-17,PL-1,2018-06-11,2994515.07,37.5
corrective,CO4,AR-17,PL-1,2018-06-18,7201726.01,68.2
corrective,CO4,AR-17,PL-1,2018-06-25,16730246.78,30.5
corrective,CO4,AR-17,PL-1,2018-07-02,39448256.07,113.8
corrective,CO4,AR-17,PL-1,2018-07-09,5793427.08,43.05
corrective,CO4,AR-17,PL-1,2018-07-16,9608601.81,61.0
corrective,CO4,AR-17,PL-1,2018-07-23,16892254.84,26.0
corrective,CO4,AR-17,PL-1,2018-07-30,4118420.67,18.5
corrective,CO4,AR-17,PL-1,2018-08-06,14172727.050000003,46.5
corrective,CO4,AR-17,PL-1,2018-08-13,4064971.8,35.599999999999994
corrective,CO4,AR-17,PL-1,2018-08-27,1853292.8699999999,7.5
corrective,CO4,AR-17,PL-1,2018-09-03,17022009.490000002,74.80000000000001
corrective,CO4,AR-17,PL-1,2018-09-10,6313000.0,7.2
corrective,CO4,AR-17,PL-1,2018-09-24,5751745.210000001,102.0
corrective,CO4,AR-17,PL-1,2018-10-01,11403110.95,110.6
corrective,CO4,AR-17,PL-1,2018-10-08,10129206.27,1.0
corrective,CO4,AR-17,PL-1,2018-10-15,4161425.17,33.59999999999999
corrective,CO4,AR-17,PL-1,2018-10-22,7011225.46,37.0
corrective,CO4,AR-17,PL-1,2018-10-29,169616.7,6.0
corrective,CO4,AR-17,PL-1,2018-11-05,558173.16,157.2
corrective,CO4,AR-17,PL-1,2018-11-12,7227953.410000001,36.6
corrective,CO4,AR-17,PL-1,2018-11-19,3294124.27,134.2
corrective,CO4,AR-17,PL-1,2018-11-26,35681114.519999996,56.5
corrective,CO4,AR-17,PL-1,2018-12-03,4650130.25,611.5
corrective,CO4,AR-17,PL-1,2018-12-10,737236.26,14.5
corrective,CO4,AR-17,PL-1,2018-12-17,224913.5,35.5
corrective,CO4,AR-17,PL-1,2018-12-24,241194.21,28.0
corrective,CO4,AR-17,PL-1,2018-12-31,15008151.120000001,41.5
corrective,CO4,AR-17,PL-2,2017-02-13,489368.37,8.5
corrective,CO4,AR-17,PL-2,2017-03-06,25321.85,5.0
corrective,CO4,AR-17,PL-2,2017-03-27,115256.86,27.0
corrective,CO4,AR-17,PL-2,2017-06-05,8523.76,9.5
corrective,CO4,AR-17,PL-2,2017-06-12,253800.0,9.0
corrective,CO4,AR-17,PL-2,2017-09-04,1203544.62,31.0
corrective,CO4,AR-17,PL-2,2017-09-25,2139200.0,0.5
corrective,CO4,AR-17,PL-2,2017-12-11,1046000.0,16.0
corrective,CO4,AR-17,PL-2,2017-12-25,980000.0,20.0
corrective,CO4,AR-17,PL-2,2018-03-05,4322623.66,31.0
corrective,CO4,AR-17,PL-2,2018-04-02,3285413.0100000002,14.5
corrective,CO4,AR-17,PL-2,2018-04-16,3957000.0,0.5
corrective,CO4,AR-17,PL-2,2018-04-30,1398180.17,98.0
corrective,CO4,AR-17,PL-2,2018-05-14,77600.84,26.0
corrective,CO4,AR-17,PL-2,2018-06-04,41925432.51,34.0
corrective,CO4,AR-17,PL-2,2018-06-11,2686277.0,77.0
corrective,CO4,AR-17,PL-2,2018-06-18,1774856.0,32.0
corrective,CO4,AR-17,PL-2,2018-07-02,2250235.29,2.0
corrective,CO4,AR-17,PL-2,2018-07-16,182122.13,8.0
corrective,CO4,AR-17,PL-2,2018-07-23,990873.68,47.0
corrective,CO4,AR-17,PL-2,2018-08-06,4055641.6700000004,7.0
corrective,CO4,AR-17,PL-2,2018-09-24,63062.48,23.0
corrective,CO4,AR-17,PL-2,2018-10-01,489740.0,51.0
corrective,CO4,AR-17,PL-2,2018-10-15,250624.3,85.0
corrective,CO4,AR-17,PL-2,2018-10-22,588000.0,23.0
corrective,CO4,AR-17,PL-2,2018-11-12,676029.58,21.0
corrective,CO4,AR-17,PL-3,2017-01-09,14444544.39,42.0
corrective,CO4,AR-17,PL-3,2017-01-23,75918.16,14.2
corrective,CO4,AR-17,PL-3,2017-02-06,43602.58,5.5
corrective,CO4,AR-17,PL-3,2017-02-20,907284.0,14.0
corrective,CO4,AR-17,PL-3,2017-02-27,399042.0,33.6
corrective,CO4,AR-17,PL-3,2017-03-06,771665.78,27.2
corrective,CO4,AR-17,PL-3,2017-03-13,15600.0,1.0
corrective,CO4,AR-17,PL-3,2017-03-27,5059963.65,64.3
corrective,CO4,AR-17,PL-3,2017-04-03,126000.0,10.0
corrective,CO4,AR-17,PL-3,2017-04-24,23275.0,20.5
corrective,CO4,AR-17,PL-3,2017-05-01,1247378.79,13.3
corrective,CO4,AR-17,PL-3,2017-05-08,630056.63,10.0
corrective,CO4,AR-17,PL-3,2017-05-22,48955049.95999999,32.8
corrective,CO4,AR-17,PL-3,2017-05-29,1442938.01,20.0
corrective,CO4,AR-17,PL-3,2017-06-05,16696962.94,20.8
corrective,CO4,AR-17,PL-3,2017-06-12,346186.05,20.0
corrective,CO4,AR-17,PL-3,2017-06-19,148884.37,16.0
corrective,CO4,AR-17,PL-3,2017-06-26,1437094.6099999999,13.3
corrective,CO4,AR-17,PL-3,2017-07-03,376600.84,5.0
corrective,CO4,AR-17,PL-3,2017-07-10,351149.41,26.8
corrective,CO4,AR-17,PL-3,2017-07-17,16868263.1,47.900000000000006
corrective,CO4,AR-17,PL-3,2017-07-24,8040409.91,38.39999999999999
corrective,CO4,AR-17,PL-3,2017-07-31,2109611.48,127.1
corrective,CO4,AR-17,PL-3,2017-08-07,2888408.94,121.39999999999999
corrective,CO4,AR-17,PL-3,2017-09-11,1266400.0,24.0
corrective,CO4,AR-17,PL-3,2017-10-02,1631361.03,95.8
corrective,CO4,AR-17,PL-3,2017-10-09,4631549.47,16.400000000000002
corrective,CO4,AR-17,PL-3,2017-10-16,1384240.34,15.2
corrective,CO4,AR-17,PL-3,2017-11-06,6889026.69,73.4
corrective,CO4,AR-17,PL-3,2017-11-13,91200.0,48.3
corrective,CO4,AR-17,PL-3,2017-11-20,1826085.06,97.3
corrective,CO4,AR-17,PL-3,2017-11-27,13804139.92,49.8
corrective,CO4,AR-17,PL-3,2017-12-04,7342907.04,110.19999999999999
corrective,CO4,AR-17,PL-3,2018-01-01,4098261.8,26.4
corrective,CO4,AR-17,PL-3,2018-01-08,1418668.0699999998,13.2
corrective,CO4,AR-17,PL-3,2018-01-15,723105.95,32.1
corrective,CO4,AR-17,PL-3,2018-02-12,980000.0,35.599999999999994
corrective,CO4,AR-17,PL-3,2018-02-19,661798.28,41.800000000000004
corrective,CO4,AR-17,PL-3,2018-02-26,8179195.84,65.1
corrective,CO4,AR-17,PL-3,2018-03-12,4203990.399999999,35.4
corrective,CO4,AR-17,PL-3,2018-03-19,790137.26,42.1
corrective,CO4,AR-17,PL-3,2018-03-26,1173504.37,35.900000000000006
corrective,CO4,AR-17,PL-3,2018-04-02,167991.48,77.60000000000001
corrective,CO4,AR-17,PL-3,2018-04-09,793838.4,44.7
corrective,CO4,AR-17,PL-3,2018-04-16,33160181.19,61.800000000000004
corrective,CO4,AR-17,PL-3,2018-04-23,3454066.96,18.4
corrective,CO4,AR-17,PL-3,2018-04-30,1579588.06,60.99999999999997
corrective,CO4,AR-17,PL-3,2018-05-07,1917281.55,26.000000000000007
corrective,CO4,AR-17,PL-3,2018-05-14,625696.09,45.8
corrective,CO4,AR-17,PL-3,2018-05-21,7637209.220000001,43.5
corrective,CO4,AR-17,PL-3,2018-05-28,9907126.32,84.19999999999999
corrective,CO4,AR-17,PL-3,2018-06-04,1315651.46,27.900000000000002
corrective,CO4,AR-17,PL-3,2018-06-11,99900.0,9.8
corrective,CO4,AR-17,PL-3,2018-06-18,18616097.610000003,63.99999999999998
corrective,CO4,AR-17,PL-3,2018-06-25,1224854.13,62.89999999999999
corrective,CO4,AR-17,PL-3,2018-07-02,400000.0,26.300000000000004
corrective,CO4,AR-17,PL-3,2018-07-09,10440893.350000001,6.8
corrective,CO4,AR-17,PL-3,2018-07-16,4582779.83,35.0
corrective,CO4,AR-17,PL-3,2018-07-23,148260.0,24.300000000000004
corrective,CO4,AR-17,PL-3,2018-08-06,3003507.7,18.400000000000002
corrective,CO4,AR-17,PL-3,2018-08-13,1037700.0,27.200000000000003
corrective,CO4,AR-17,PL-3,2018-08-27,1460628.6400000001,98.69999999999999
corrective,CO4,AR-17,PL-3,2018-09-03,20496531.38,93.2
corrective,CO4,AR-17,PL-3,2018-09-24,16093537.06,30.1
corrective,CO4,AR-17,PL-3,2018-10-01,8300749.74,17.40000000000001
corrective,CO4,AR-17,PL-3,2018-10-08,1772730.03,35.80000000000001
corrective,CO4,AR-17,PL-3,2018-10-15,518314.59,18.900000000000002
corrective,CO4,AR-17,PL-3,2018-10-29,5047137.82,28.800000000000004
corrective,CO4,AR-17,PL-3,2018-11-05,4207384.23,46.7
corrective,CO4,AR-17,PL-3,2018-11-12,9595270.75,39.300000000000004
corrective,CO4,AR-17,PL-3,2018-11-19,1515186.71,5.0
corrective,CO4,AR-17,PL-3,2018-12-03,112384752.56,177.69999999999996
corrective,CO4,AR-17,PL-3,2018-12-10,1089867.43,11.500000000000004
corrective,CO4,AR-17,PL-3,2018-12-17,10448869.48,38.09999999999998
corrective,CO4,AR-17,PL-3,2018-12-24,4764002.0,63.19999999999999
corrective,CO4,AR-17,PL-3,2018-12-31,10633823.4,28.400000000000002
corrective,CO4,AR-17,PL-4,2017-01-02,1057500.0,5.0
corrective,CO4,AR-17,PL-4,2017-01-16,185000.0,14.0
corrective,CO4,AR-17,PL-4,2017-01-23,24693365.52,7.0
corrective,CO4,AR-17,PL-4,2017-01-30,39999688.79,15.0
corrective,CO4,AR-17,PL-4,2017-02-06,20058251.94,3.5
corrective,CO4,AR-17,PL-4,2017-02-20,1117947.84,1.0
corrective,CO4,AR-17,PL-4,2017-02-27,2607517.57,26.0
corrective,CO4,AR-17,PL-4,2017-03-06,21151870.409999996,52.0
corrective,CO4,AR-17,PL-4,2017-03-13,29212008.709999997,26.2
corrective,CO4,AR-17,PL-4,2017-03-20,5719233.87,41.5
corrective,CO4,AR-17,PL-4,2017-03-27,4845675.98,65.7
corrective,CO4,AR-17,PL-4,2017-04-24,1843756.0,35.5
corrective,CO4,AR-17,PL-4,2017-05-01,2050914.65,18.0
corrective,CO4,AR-17,PL-4,2017-05-08,2825349.99,44.0
corrective,CO4,AR-17,PL-4,2017-05-15,3737253.71,1.0
corrective,CO4,AR-17,PL-4,2017-05-29,4246386.9399999995,5.0
corrective,CO4,AR-17,PL-4,2017-06-05,2090885.0,106.0
corrective,CO4,AR-17,PL-4,2017-06-19,933515.86,1.0
corrective,CO4,AR-17,PL-4,2017-06-26,122400.0,14.0
corrective,CO4,AR-17,PL-4,2017-07-03,522585.5,1.0
corrective,CO4,AR-17,PL-4,2017-07-17,1443117.86,1.0
corrective,CO4,AR-17,PL-4,2017-07-31,3762180.91,16.0
corrective,CO4,AR-17,PL-4,2017-08-07,175542.0,2.0
corrective,CO4,AR-17,PL-4,2017-08-28,35000.0,5.5
corrective,CO4,AR-17,PL-4,2017-10-09,751391.14,34.0
corrective,CO4,AR-17,PL-4,2017-11-20,741956.04,8.0
corrective,CO4,AR-17,PL-4,2017-12-04,12461285.309999999,105.0
corrective,CO4,AR-17,PL-4,2017-12-11,55442485.69,4.0
corrective,CO4,AR-17,PL-4,2017-12-18,33399.76,5.0
corrective,CO4,AR-17,PL-4,2017-12-25,610815.12,5.2
corrective,CO4,AR-17,PL-4,2018-01-15,823774.74,8.0
corrective,CO4,AR-17,PL-4,2018-01-22,104332.18,10.0
corrective,CO4,AR-17,PL-4,2018-01-29,256410.0,11.0
corrective,CO4,AR-17,PL-4,2018-02-26,1598272.07,5.0
corrective,CO4,AR-17,PL-4,2018-03-26,1484374.79,21.0
corrective,CO4,AR-17,PL-4,2018-04-02,14631.94,12.0
corrective,CO4,AR-17,PL-4,2018-04-09,13500683.16,2.0
corrective,CO4,AR-17,PL-4,2018-04-16,52315406.28,79.5
corrective,CO4,AR-17,PL-4,2018-04-23,7089985.87,14.5
corrective,CO4,AR-17,PL-4,2018-05-21,3909900.0,13.017
corrective,CO4,AR-17,PL-4,2018-05-28,3423455.7800000003,10.0
corrective,CO4,AR-17,PL-4,2018-06-04,2770.8,2.0
corrective,CO4,AR-17,PL-4,2018-06-11,98277624.98000002,736.75
corrective,CO4,AR-17,PL-4,2018-07-16,4613696.390000001,2.0
corrective,CO4,AR-17,PL-4,2018-07-30,1600697.81,46.0
corrective,CO4,AR-17,PL-4,2018-08-20,930000.0,1.0
corrective,CO4,AR-17,PL-4,2018-08-27,323629.25,1.0
corrective,CO4,AR-17,PL-4,2018-09-03,165476.0,1.0
corrective,CO4,AR-17,PL-4,2018-09-24,800641.18,1.0
corrective,CO4,AR-17,PL-4,2018-10-08,5358160.569999999,39.516999999999996
corrective,CO4,AR-17,PL-4,2018-10-15,8967879.129999999,7.5
corrective,CO4,AR-17,PL-4,2018-10-22,152500.0,0.5
corrective,CO4,AR-17,PL-4,2018-12-31,9115.39,4.0
corrective,CO4,AR-17,PL-5,2017-01-09,2718713.67,83.5
corrective,CO4,AR-17,PL-5,2017-01-16,205217.74,19.0
corrective,CO4,AR-17,PL-5,2017-01-23,4394368.279999999,45.8
corrective,CO4,AR-17,PL-5,2017-01-30,5491732.960000001,58.75
corrective,CO4,AR-17,PL-5,2017-02-06,766386.03,18.25
corrective,CO4,AR-17,PL-5,2017-02-13,12912011.5,73.5
corrective,CO4,AR-17,PL-5,2017-02-27,7049965.82,13.0
corrective,CO4,AR-17,PL-5,2017-03-06,3623543.22,20.0
corrective,CO4,AR-17,PL-5,2017-03-27,13113910.76,24.25
corrective,CO4,AR-17,PL-5,2017-04-17,9766168.62,33.4
corrective,CO4,AR-17,PL-5,2017-04-24,567000.0,2.25
corrective,CO4,AR-17,PL-5,2017-05-01,4340063.62,97.5
corrective,CO4,AR-17,PL-5,2017-05-08,95000.0,26.5
corrective,CO4,AR-17,PL-5,2017-05-22,430100.0,17.25
corrective,CO4,AR-17,PL-5,2017-05-29,2823500.0,3.25
corrective,CO4,AR-17,PL-5,2017-06-05,1278287.17,23.75
corrective,CO4,AR-17,PL-5,2017-06-12,386781.0,67.75
corrective,CO4,AR-17,PL-5,2017-06-19,326185.87,22.35
corrective,CO4,AR-17,PL-5,2017-06-26,4636141.0,15.75
corrective,CO4,AR-17,PL-5,2017-07-03,403323.64,33.0
corrective,CO4,AR-17,PL-5,2017-07-10,1379192.49,25.0
corrective,CO4,AR-17,PL-5,2017-07-17,2512225.5,8.75
corrective,CO4,AR-17,PL-5,2017-07-31,862927.28,14.5
corrective,CO4,AR-17,PL-5,2017-08-07,3798484.0,16.75
corrective,CO4,AR-17,PL-5,2017-08-14,1921478.58,17.8
corrective,CO4,AR-17,PL-5,2017-08-21,7692270.779999999,60.099999999999994
corrective,CO4,AR-17,PL-5,2017-08-28,90993.23,11.75
corrective,CO4,AR-17,PL-5,2017-09-04,1465000.0,15.0
corrective,CO4,AR-17,PL-5,2017-09-11,1746617.63,32.0
corrective,CO4,AR-17,PL-5,2017-09-18,11238584.13,16.4
corrective,CO4,AR-17,PL-5,2017-10-02,2468241.24,38.5
corrective,CO4,AR-17,PL-5,2017-10-09,6117370.95,16.25
corrective,CO4,AR-17,PL-5,2017-10-16,1629852.05,14.0
corrective,CO4,AR-17,PL-5,2017-10-30,1737573.6600000001,57.75
corrective,CO4,AR-17,PL-5,2017-11-20,140246.22,24.15
corrective,CO4,AR-17,PL-5,2017-11-27,2172660.52,97.5
corrective,CO4,AR-17,PL-5,2017-12-04,1925657.88,49.75
corrective,CO4,AR-17,PL-5,2017-12-11,124132.25,25.35
corrective,CO4,AR-17,PL-5,2017-12-18,69600.0,11.25
corrective,CO4,AR-17,PL-5,2017-12-25,2163000.01,16.6
corrective,CO4,AR-17,PL-5,2018-01-01,549996.6,50.0
corrective,CO4,AR-17,PL-5,2018-01-08,2889004.9799999995,30.949999999999996
corrective,CO4,AR-17,PL-5,2018-01-15,5461649.92,51.0
corrective,CO4,AR-17,PL-5,2018-01-22,745726.67,8.0
corrective,CO4,AR-17,PL-5,2018-01-29,179611.43,19.25
corrective,CO4,AR-17,PL-5,2018-02-05,706678.53,25.0
corrective,CO4,AR-17,PL-5,2018-02-12,1425053.0,28.25
corrective,CO4,AR-17,PL-5,2018-02-19,7596570.26,41.5
corrective,CO4,AR-17,PL-5,2018-02-26,5733818.0,17.5
corrective,CO4,AR-17,PL-5,2018-03-05,5417698.220000001,23.0
corrective,CO4,AR-17,PL-5,2018-03-12,5146788.44,48.25
corrective,CO4,AR-17,PL-5,2018-03-26,1276278.5,23.0
corrective,CO4,AR-17,PL-5,2018-04-02,1525664.42,41.75
corrective,CO4,AR-17,PL-5,2018-04-09,5452147.13,46.7
corrective,CO4,AR-17,PL-5,2018-04-16,1705626.66,25.75
corrective,CO4,AR-17,PL-5,2018-04-23,5436152.74,44.05
corrective,CO4,AR-17,PL-5,2018-04-30,3763223.35,40.54999999999999
corrective,CO4,AR-17,PL-5,2018-05-07,2682055.2,87.25
corrective,CO4,AR-17,PL-5,2018-05-14,14480689.01,159.75
corrective,CO4,AR-17,PL-5,2018-05-21,490000.0,12.0
corrective,CO4,AR-17,PL-5,2018-05-28,16430238.84,74.75
corrective,CO4,AR-17,PL-5,2018-06-04,1062852.99,11.5
corrective,CO4,AR-17,PL-5,2018-06-11,4445678.9399999995,108.5
corrective,CO4,AR-17,PL-5,2018-06-18,7376638.37,61.0
corrective,CO4,AR-17,PL-5,2018-06-25,762506.74,14.25
corrective,CO4,AR-17,PL-5,2018-07-02,75266.26,14.55
corrective,CO4,AR-17,PL-5,2018-07-09,13602778.470000003,77.0
corrective,CO4,AR-17,PL-5,2018-07-16,562634.95,7.25
corrective,CO4,AR-17,PL-5,2018-07-23,5629859.0,33.75
corrective,CO4,AR-17,PL-5,2018-07-30,3800420.5700000003,39.75
corrective,CO4,AR-17,PL-5,2018-08-06,4767441.2299999995,85.15
corrective,CO4,AR-17,PL-5,2018-08-13,4909054.78,26.5
corrective,CO4,AR-17,PL-5,2018-08-20,1590658.26,9.25
corrective,CO4,AR-17,PL-5,2018-08-27,7730491.35,49.0
corrective,CO4,AR-17,PL-5,2018-09-03,3306280.6100000003,49.65
corrective,CO4,AR-17,PL-5,2018-09-10,5994265.37,44.5
corrective,CO4,AR-17,PL-5,2018-09-17,6842705.46,58.75
corrective,CO4,AR-17,PL-5,2018-09-24,258578.53,19.7
corrective,CO4,AR-17,PL-5,2018-10-01,49630.0,8.75
corrective,CO4,AR-17,PL-5,2018-10-08,1425840.17,40.4
corrective,CO4,AR-17,PL-5,2018-10-15,588000.0,8.5
corrective,CO4,AR-17,PL-5,2018-10-22,1793510.8900000001,36.75
corrective,CO4,AR-17,PL-5,2018-11-05,6280997.74,70.0
corrective,CO4,AR-17,PL-5,2018-11-12,846130.62,36.5
corrective,CO4,AR-17,PL-5,2018-11-19,3452817.12,9.25
corrective,CO4,AR-17,PL-5,2018-11-26,2191000.0,20.5
corrective,CO4,AR-17,PL-5,2018-12-03,5784867.54,24.0
corrective,CO4,AR-17,PL-5,2018-12-24,732626.84,53.8
corrective,CO4,AR-17,PL-5,2018-12-31,179204.0,20.25
corrective,CO4,AR-17,PL-6,2017-01-09,26984388.76,81.29999999999998
corrective,CO4,AR-17,PL-6,2017-01-16,23084568.0,75.39999999999999
corrective,CO4,AR-17,PL-6,2017-01-23,1352023.5499999998,95.0
corrective,CO4,AR-17,PL-6,2017-02-06,2535600.0,31.0
corrective,CO4,AR-17,PL-6,2017-02-13,5485849.18,33.3
corrective,CO4,AR-17,PL-6,2017-02-20,3589963.15,40.5
corrective,CO4,AR-17,PL-6,2017-02-27,1542927.03,53.5
corrective,CO4,AR-17,PL-6,2017-03-06,12692393.55,34.599999999999994
corrective,CO4,AR-17,PL-6,2017-03-13,300618.55,15.2
corrective,CO4,AR-17,PL-6,2017-03-20,60504.59,23.5
corrective,CO4,AR-17,PL-6,2017-03-27,8767598.129999999,60.400000000000006
corrective,CO4,AR-17,PL-6,2017-04-03,391750.0,33.5
corrective,CO4,AR-17,PL-6,2017-04-10,39730009.970000006,76.1
corrective,CO4,AR-17,PL-6,2017-04-17,582450.0,17.299999999999997
corrective,CO4,AR-17,PL-6,2017-04-24,432741.51,3.0
corrective,CO4,AR-17,PL-6,2017-05-01,13543100.0,6.0
corrective,CO4,AR-17,PL-6,2017-05-15,6442667.87,18.5
corrective,CO4,AR-17,PL-6,2017-05-22,4165349.65,51.5
corrective,CO4,AR-17,PL-6,2017-05-29,8268823.22,57.900000000000006
corrective,CO4,AR-17,PL-6,2017-06-05,3940979.3099999996,36.8
corrective,CO4,AR-17,PL-6,2017-06-12,22125548.33,61.7
corrective,CO4,AR-17,PL-6,2017-06-19,260155.0,10.600000000000001
corrective,CO4,AR-17,PL-6,2017-06-26,10822163.46,21.0
corrective,CO4,AR-17,PL-6,2017-07-17,1094339.3900000001,17.0
corrective,CO4,AR-17,PL-6,2017-07-24,51728798.830000006,20.2
corrective,CO4,AR-17,PL-6,2017-07-31,3160779.65,39.000000000000014
corrective,CO4,AR-17,PL-6,2017-08-07,836518.15,9.0
corrective,CO4,AR-17,PL-6,2017-08-21,5179893.98,4.0
corrective,CO4,AR-17,PL-6,2017-08-28,2000000.0,8.2
corrective,CO4,AR-17,PL-6,2017-09-04,5561501.22,34.41
corrective,CO4,AR-17,PL-6,2017-09-11,305515.38,13.5
corrective,CO4,AR-17,PL-6,2017-09-18,4472200.0,23.5
corrective,CO4,AR-17,PL-6,2017-09-25,24460180.69,239.8
corrective,CO4,AR-17,PL-6,2017-10-02,322384.0,11.4
corrective,CO4,AR-17,PL-6,2017-10-09,20817558.46,22.9
corrective,CO4,AR-17,PL-6,2017-10-16,15492875.82,34.9
corrective,CO4,AR-17,PL-6,2017-10-23,916780.8899999999,20.7
corrective,CO4,AR-17,PL-6,2017-10-30,1690407.43,16.8
corrective,CO4,AR-17,PL-6,2017-11-13,1514621.13,31.9
corrective,CO4,AR-17,PL-6,2017-11-20,2125826.58,7.0
corrective,CO4,AR-17,PL-6,2017-12-04,107938.0,10.5
corrective,CO4,AR-17,PL-6,2017-12-11,1123670.77,40.99999999999999
corrective,CO4,AR-17,PL-6,2017-12-25,374000.0,25.0
corrective,CO4,AR-17,PL-6,2018-01-01,487027.23,29.2
corrective,CO4,AR-17,PL-6,2018-01-15,6810451.45,28.7
corrective,CO4,AR-17,PL-6,2018-01-22,527000.0,16.01
corrective,CO4,AR-17,PL-6,2018-01-29,1373566.31,49.4
corrective,CO4,AR-17,PL-6,2018-02-05,1784032.0,16.1
corrective,CO4,AR-17,PL-6,2018-02-12,3577854.3899999997,41.5
corrective,CO4,AR-17,PL-6,2018-02-19,47450.0,67.5
corrective,CO4,AR-17,PL-6,2018-02-26,1983738.77,12.0
corrective,CO4,AR-17,PL-6,2018-03-05,6052948.48,48.1
corrective,CO4,AR-17,PL-6,2018-03-12,7222335.24,49.7
corrective,CO4,AR-17,PL-6,2018-03-19,5233183.840000001,48.0
corrective,CO4,AR-17,PL-6,2018-03-26,29654379.69,45.8
corrective,CO4,AR-17,PL-6,2018-04-02,163332.67,16.0
corrective,CO4,AR-17,PL-6,2018-04-09,67248498.44999999,80.5
corrective,CO4,AR-17,PL-6,2018-04-16,12277272.690000001,76.0
corrective,CO4,AR-17,PL-6,2018-04-23,9044273.719999999,27.0
corrective,CO4,AR-17,PL-6,2018-04-30,3557989.0599999996,98.2
corrective,CO4,AR-17,PL-6,2018-05-07,10287366.15,64.0
corrective,CO4,AR-17,PL-6,2018-05-14,8579766.18,51.699999999999996
corrective,CO4,AR-17,PL-6,2018-05-21,40876050.33,60.6
corrective,CO4,AR-17,PL-6,2018-05-28,12813015.3,26.0
corrective,CO4,AR-17,PL-6,2018-06-04,2233612.22,58.599999999999994
corrective,CO4,AR-17,PL-6,2018-06-11,12438273.0,188.0
corrective,CO4,AR-17,PL-6,2018-06-25,5737104.22,74.7
corrective,CO4,AR-17,PL-6,2018-07-02,5820842.540000001,70.60000000000001
corrective,CO4,AR-17,PL-6,2018-07-16,4542021.29,84.7
corrective,CO4,AR-17,PL-6,2018-07-23,25785.52,25.0
corrective,CO4,AR-17,PL-6,2018-07-30,4394686.83,39.5
corrective,CO4,AR-17,PL-6,2018-08-06,11012772.030000001,134.70000000000005
corrective,CO4,AR-17,PL-6,2018-08-13,8545366.29,26.099999999999998
corrective,CO4,AR-17,PL-6,2018-08-20,53397797.580000006,126.4
corrective,CO4,AR-17,PL-6,2018-08-27,2842271.12,60.800000000000026
corrective,CO4,AR-17,PL-6,2018-09-03,4796545.1,46.0
corrective,CO4,AR-17,PL-6,2018-09-10,26637061.95,103.4
corrective,CO4,AR-17,PL-6,2018-09-17,24720.0,23.2
corrective,CO4,AR-17,PL-6,2018-09-24,7663000.0,2.9
corrective,CO4,AR-17,PL-6,2018-10-01,52995094.169999994,33.0
corrective,CO4,AR-17,PL-6,2018-10-08,159450.0,4.800000000000001
corrective,CO4,AR-17,PL-6,2018-10-15,23124.98,4.5
corrective,CO4,AR-17,PL-6,2018-10-22,3465311.09,13.5
corrective,CO4,AR-17,PL-6,2018-10-29,839288.6200000001,110.2
corrective,CO4,AR-17,PL-6,2018-11-05,28734436.07,38.7
corrective,CO4,AR-17,PL-6,2018-11-12,7582554.52,59.7
corrective,CO4,AR-17,PL-6,2018-11-19,8855795.6,27.0
corrective,CO4,AR-17,PL-6,2018-11-26,10997487.850000001,240.69999999999993
corrective,CO4,AR-17,PL-6,2018-12-03,13654996.25,82.7
corrective,CO4,AR-17,PL-6,2018-12-10,30192575.35,62.8
corrective,CO4,AR-17,PL-6,2018-12-17,2072.12,38.699999999999996
corrective,CO4,AR-17,PL-6,2018-12-24,2221887.77,34.0
corrective,CO4,AR-18,PL-1,2017-01-02,964106.08,37.0
corrective,CO4,AR-18,PL-1,2017-01-09,685455.85,9.8
corrective,CO4,AR-18,PL-1,2017-01-16,2416629.83,15.2
corrective,CO4,AR-18,PL-1,2017-01-23,914539.6799999999,16.0
corrective,CO4,AR-18,PL-1,2017-01-30,1416131.6800000002,56.4
corrective,CO4,AR-18,PL-1,2017-02-06,2613796.16,47.7
corrective,CO4,AR-18,PL-1,2017-02-13,6492344.14,14.5
corrective,CO4,AR-18,PL-1,2017-02-20,5560415.37,23.4
corrective,CO4,AR-18,PL-1,2017-02-27,299300.0,0.5
corrective,CO4,AR-18,PL-1,2017-03-06,1137316.55,21.7
corrective,CO4,AR-18,PL-1,2017-03-13,4808373.92,33.5
corrective,CO4,AR-18,PL-1,2017-03-20,17145201.799999997,17.0
corrective,CO4,AR-18,PL-1,2017-03-27,7240946.64,19.8
corrective,CO4,AR-18,PL-1,2017-04-03,1046800.0,17.8
corrective,CO4,AR-18,PL-1,2017-04-10,27726283.419999998,13.399999999999999
corrective,CO4,AR-18,PL-1,2017-04-17,29980216.73,0.8
corrective,CO4,AR-18,PL-1,2017-04-24,741070.24,4.5
corrective,CO4,AR-18,PL-1,2017-05-01,6708616.5,13.0
corrective,CO4,AR-18,PL-1,2017-05-08,4734852.26,38.8
corrective,CO4,AR-18,PL-1,2017-05-15,5500717.15,26.6
corrective,CO4,AR-18,PL-1,2017-05-22,12532357.16,20.2
